portfolio_id,desk_id,office_id_OFF00001001,office_id_OFF00001002,pf_category_A,pf_category_B,pf_category_C,pf_category_D,sold,country_code_M,country_code_N,country_code_T,country_code_U,country_code_Z,euribor_rate,currency_CHF,currency_EUR,currency_GBP,currency_JPY,currency_USD,libor_rate,bought,indicator_code,type_A,type_B,type_C,type_D,type_E,type_F,type_H,hedge_value,status,return,df1,df2
PF00001226,DSK00001190,1,0,1,0,0,0,82951000,0,0,1,0,0,0.02104,0,0,0,0,1,3.72553619,82500866.11,0,1,0,0,0,0,0,0,1,0,0.02562,0,96
PF00001228,DSK00001191,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,0.02104,0,0,0,0,1,3.72553619,32944163.3,0,0,1,0,0,0,0,0,1,0,0.025248,0,31
PF00001229,DSK00001192,1,0,1,0,0,0,11044000,0,1,0,0,0,0.02104,0,0,1,0,0,5.048423333,11001606.14,0,0,0,1,0,0,0,0,1,0,0.0582,0,31
PF00001231,DSK00001194,1,0,1,0,0,0,106051000,0,0,1,0,0,0.02104,0,0,0,0,1,3.72553619,105481470.4,0,1,0,0,0,0,0,0,1,0,0.025632,0,95
PF00001232,DSK00001195,1,0,1,0,0,0,42185000,0,0,1,0,0,0.02104,0,0,0,0,1,3.72553619,42108599.79,0,1,0,0,0,0,0,0,1,0,0.025284,0,33
PF00001234,DSK00001197,1,0,1,0,0,0,131835000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,131618998.6,0,1,0,0,0,0,0,0,1,0,0.02532,0,-66
PF00001235,DSK00001197,1,0,1,0,0,0,15257000,0,1,0,0,0,0.02105,0,0,1,0,0,4.417018636,15200910.72,0,0,0,1,0,0,0,0,1,0,0.05772,0,-66
PF00001237,DSK00001198,1,0,1,0,0,0,14696000,0,1,0,0,0,0.02105,0,0,1,0,0,4.417018636,14632235.52,0,0,0,1,0,0,0,0,1,0,0.05784,0,-33
PF00001240,DSK00001200,1,0,1,0,0,0,146454000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,146213819.4,0,1,0,0,0,0,0,0,1,0,0.025344,0,33
PF00001242,DSK00001202,1,0,1,0,0,0,75735000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,75606672.37,0,1,0,0,0,0,0,0,1,0,0.025284,0,33
PF00001246,DSK00001205,1,0,1,0,0,0,75856000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,75714397.25,0,1,0,0,0,0,0,0,1,0,0.025248,0,34
PF00001247,DSK00001206,1,0,1,0,0,0,542069000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,541088667.6,0,1,0,0,0,0,0,0,0,0,0.025248,0,33
PF00001248,DSK00001207,1,0,1,0,0,0,132693000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,132445474.1,0,1,0,0,0,0,0,0,1,0,0.02523,0,34
PF00001249,DSK00001208,1,0,1,0,0,0,451825000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,451007874,0,1,0,0,0,0,0,0,0,0,0.025248,0,33
PF00001250,DSK00001209,1,0,1,0,0,0,111650000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,111454490.2,0,1,0,0,0,0,0,0,1,0,0.02526,0,34
PF00001251,DSK00001210,1,0,1,0,0,0,62502000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,62399837.6,0,1,0,0,0,0,0,0,1,0,0.02526,0,33
PF00001252,DSK00001211,1,0,1,0,0,0,44077000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,44002385.4,0,1,0,0,0,0,0,0,1,0,0.02526,0,34
PF00001254,DSK00001213,1,0,1,0,0,0,396330000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,395682180.3,0,1,0,0,0,0,0,0,0,0,0.02526,0,30
PF00001256,DSK00001215,1,0,1,0,0,0,13079000,0,1,0,0,0,0.02105,0,0,1,0,0,4.417018636,13023850.24,0,0,0,1,0,0,0,0,1,0,0.05796,0,34
PF00001257,DSK00001214,0,1,0,1,0,0,3.30E+07,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,32938368.65,0,0,1,0,0,0,0,0,1,0,0.02526,0,34
PF00001259,DSK00001216,0,1,0,1,0,0,88143000,0,0,1,0,0,0.02105,0,0,0,0,1,3.411694091,88003734.09,0,0,1,0,0,0,0,0,1,0,0.02532,0,29
PF00001261,DSK00001217,1,0,1,0,0,0,18029000,0,1,0,0,0,0.02105,0,0,1,0,0,4.417018636,17962033.6,0,0,0,1,0,0,0,0,1,0,0.05832,0,3
PF00001263,DSK00001218,1,0,1,0,0,0,20515000,0,1,0,0,0,0.02105,0,0,1,0,0,4.417018636,20425435.86,0,0,0,1,0,0,0,0,1,0,0.0582,0,35
PF00001266,DSK00001221,1,0,1,0,0,0,144056000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,143794115,0,1,0,0,0,0,0,0,1,0,0.02538,0,35
PF00001267,DSK00001222,1,0,1,0,0,0,9020000,0,1,0,0,0,0.02104,0,0,1,0,0,4.723694545,8983073.415,0,0,0,1,0,0,0,0,1,0,0.05808,0,35
PF00001268,DSK00001223,0,1,0,1,0,0,1.10E+08,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,109806466.1,0,0,1,0,0,0,0,0,1,0,0.02538,0,32
PF00001269,DSK00001223,1,0,1,0,0,0,77165000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,77029235.97,0,1,0,0,0,0,0,0,1,0,0.02538,0,32
PF00001271,DSK00001225,1,0,1,0,0,0,34969000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,34903381.64,0,1,0,0,0,0,0,0,1,0,0.02538,0,34
PF00001272,DSK00001226,1,0,1,0,0,0,82929000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,82851377.47,0,1,0,0,0,0,0,0,1,0,0.025296,0,20
PF00001273,DSK00001227,1,0,1,0,0,0,1094632000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,1092703379,0,1,0,0,0,0,0,0,0,0,0.025416,0,34
PF00001275,DSK00001229,1,0,1,0,0,0,130933000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,130709987,0,1,0,0,0,0,0,0,1,0,0.025416,0,33
PF00001276,DSK00001230,1,0,1,0,0,0,44088000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,44010321.78,0,1,0,0,0,0,0,0,1,0,0.025416,0,32
PF00001278,DSK00001233,0,1,0,1,0,0,85943000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,85777092.81,0,0,1,0,0,0,0,0,1,0,0.02532,0,35
PF00001279,DSK00001232,1,0,1,0,0,0,223014000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,222594927.9,0,1,0,0,0,0,0,0,1,0,0.025416,0,34
PF00001280,DSK00001234,1,0,1,0,0,0,386276000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,385525382.1,0,1,0,0,0,0,0,0,0,0,0.025488,0,34
PF00001281,DSK00001235,1,0,1,0,0,0,13057000,0,1,0,0,0,0.02104,0,0,1,0,0,4.723694545,13027814.13,0,0,0,1,0,0,0,0,1,0,0.05772,0,21
PF00001284,DSK00001237,1,0,1,0,0,0,75702000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,75573059.76,0,1,0,0,0,0,0,0,1,0,0.025416,0,21
PF00001286,DSK00001239,1,0,1,0,0,0,22088000,0,1,0,0,0,0.02104,0,0,1,0,0,4.723694545,22000660.39,0,0,0,1,0,0,0,0,1,0,0.05796,0,32
PF00001287,DSK00001240,1,0,1,0,0,0,182270000,0,0,1,0,0,0.02104,0,0,0,0,1,3.813523636,181959254,0,1,0,0,0,0,0,0,1,0,0.02544,0,31
PF00001289,DSK00001242,1,0,1,0,0,0,22049500,0,1,0,0,0,0.02104,0,0,1,0,0,4.47995,22006361.5,0,0,0,1,0,0,0,0,1,0,0.05724,0,17
PF00001291,DSK00001243,1,0,1,0,0,0,80872000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,80725395.95,0,1,0,0,0,0,0,0,1,0,0.025308,0,33
PF00001292,DSK00001244,1,0,1,0,0,0,38676000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,38610528.34,0,1,0,0,0,0,0,0,1,0,0.02526,0,33
PF00001293,DSK00001245,1,0,1,0,0,0,176671000,0,1,0,0,0,0.02104,0,0,1,0,0,4.47995,176005362.2,0,0,0,1,0,0,0,0,1,0,0.05712,0,33
PF00001295,DSK00001247,1,0,1,0,0,0,314842000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,314492193,0,1,0,0,0,0,0,0,0,0,0.02529,0,21
PF00001297,DSK00001249,1,0,1,0,0,0,62502000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,62399692.24,0,1,0,0,0,0,0,0,1,0,0.025296,0,31
PF00001298,DSK00001250,1,0,1,0,0,0,40777000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,40700735.87,0,1,0,0,0,0,0,0,1,0,0.025296,0,35
PF00001299,DSK00001251,1,0,1,0,0,0,117920000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,117699352.9,0,1,0,0,0,0,0,0,1,0,0.025308,0,34
PF00001300,DSK00001252,1,0,1,0,0,0,387079000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,385007031.2,0,1,0,0,0,0,0,0,0,0,0.025548,0,96
PF00001301,DSK00001253,1,0,1,0,0,0,171831000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,171519506.3,0,1,0,0,0,0,0,0,1,0,0.025308,0,36
PF00001302,DSK00001254,1,0,1,0,0,0,375892000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,375275838.8,0,1,0,0,0,0,0,0,0,0,0.025332,0,32
PF00001304,DSK00001256,1,0,1,0,0,0,82951000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,82506562.36,0,1,0,0,0,0,0,0,1,0,0.025572,0,93
PF00001307,DSK00001259,1,0,1,0,0,0,11033000,0,1,0,0,0,0.02104,0,0,1,0,0,4.47995,11004418.66,0,0,0,1,0,0,0,0,1,0,0.05688,0,22
PF00001308,DSK00001260,1,0,1,0,0,0,11055000,0,1,0,0,0,0.02104,0,0,1,0,0,4.47995,11006709.19,0,0,0,1,0,0,0,0,1,0,0.05652,0,36
PF00001311,DSK00001263,1,0,1,0,0,0,252846000,0,0,1,0,0,0.02104,0,0,0,0,1,4.05121,252372213.2,0,1,0,0,0,0,0,0,1,0,0.025344,0,34
PF00001314,DSK00001266,0,1,0,1,0,0,1.10E+08,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,109800026.7,0,0,1,0,0,0,0,0,1,0,0.02538,0,35
PF00001315,DSK00001266,1,0,1,0,0,0,76549000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,76409838.58,0,1,0,0,0,0,0,0,1,0,0.02538,0,35
PF00001317,DSK00001268,1,0,1,0,0,0,175857000,0,1,0,0,0,0.02111,0,0,1,0,0,4.362583478,175174108.9,0,0,0,1,0,0,0,0,1,0,0.05508,0,35
PF00001318,DSK00001269,1,0,1,0,0,0,80283500,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,80274063.34,0,1,0,0,0,0,0,0,1,0,0.025392,0,4
PF00001320,DSK00001271,1,0,1,0,0,0,441408000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,440553070.1,0,1,0,0,0,0,0,0,0,0,0.025404,0,35
PF00001321,DSK00001272,1,0,1,0,0,0,126753000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,126507501.7,0,1,0,0,0,0,0,0,1,0,0.025404,0,35
PF00001322,DSK00001273,1,0,1,0,0,0,11055000,0,1,0,0,0,0.02111,0,0,1,0,0,4.362583478,11009411.99,0,0,0,1,0,0,0,0,1,0,0.05496,0,35
PF00001323,DSK00001274,1,0,1,0,0,0,62524000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,62402901.97,0,1,0,0,0,0,0,0,1,0,0.025404,0,35
PF00001326,DSK00001277,1,0,1,0,0,0,120428000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,120215919.1,0,1,0,0,0,0,0,0,1,0,0.025404,0,35
PF00001327,DSK00001278,1,0,1,0,0,0,267718000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,267278327.2,0,1,0,0,0,0,0,0,0,0,0.02538,0,34
PF00001328,DSK00001279,0,1,0,1,0,0,88165000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,88009699.55,0,0,1,0,0,0,0,0,1,0,0.02541,0,35
PF00001329,DSK00001280,1,0,1,0,0,0,126753000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,126507733.1,0,1,0,0,0,0,0,0,1,0,0.02538,0,35
PF00001330,DSK00001281,1,0,1,0,0,0,11055000,0,1,0,0,0,0.02111,0,0,1,0,0,4.362583478,11009511.11,0,0,0,1,0,0,0,0,1,0,0.05484,0,35
PF00001332,DSK00001283,1,0,1,0,0,0,227711000,0,0,1,0,0,0.02111,0,0,0,0,1,4.081766957,227310176.4,0,1,0,0,0,0,0,0,1,0,0.025392,0,35
PF00001336,DSK00001286,1,0,1,0,0,0,76868000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,76719120.15,0,1,0,0,0,0,0,0,1,0,0.025404,0,35
PF00001337,DSK00001287,1,0,1,0,0,0,69531000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,69396394.13,0,1,0,0,0,0,0,0,1,0,0.025392,0,35
PF00001338,DSK00001288,1,0,1,0,0,0,174009000,0,1,0,0,0,0.02112,0,0,1,0,0,4.528751364,173316115.4,0,0,0,1,0,0,0,0,1,0,0.05472,0,34
PF00001339,DSK00001289,1,0,1,0,0,0,78738000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,78599141.52,0,1,0,0,0,0,0,0,1,0,0.02544,0,34
PF00001341,DSK00001292,0,1,0,1,0,0,11044000,0,1,0,0,0,0.02112,0,0,1,0,0,4.528751364,11002852.35,0,0,0,1,0,0,0,0,1,0,0.0546,0,34
PF00001342,DSK00001291,1,0,1,0,0,0,123332000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,123114497.7,0,1,0,0,0,0,0,0,1,0,0.02544,0,34
PF00001343,DSK00001293,1,0,1,0,0,0,100309000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,100132349.8,0,1,0,0,0,0,0,0,1,0,0.025404,0,32
PF00001344,DSK00001294,1,0,1,0,0,0,148676000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,148396487,0,1,0,0,0,0,0,0,1,0,0.025428,0,34
PF00001346,DSK00001296,1,0,1,0,0,0,348700000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,348023992.4,0,1,0,0,0,0,0,0,0,0,0.025428,0,35
PF00001347,DSK00001297,1,0,1,0,0,0,114367000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,114151988.4,0,1,0,0,0,0,0,0,1,0,0.025428,0,33
PF00001349,DSK00001298,1,0,1,0,0,0,73887000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,73826277.89,0,1,0,0,0,0,0,0,1,0,0.02538,0,-37
PF00001350,DSK00001299,1,0,1,0,0,0,13750000,0,1,0,0,0,0.02112,0,0,1,0,0,4.528751364,13693175.2,0,0,0,1,0,0,0,0,1,0,0.05508,37,-4
PF00001351,DSK00001299,1,0,1,0,0,0,69030500,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,68896863.05,0,1,0,0,0,0,0,0,1,0,0.025392,37,-4
PF00001353,DSK00001301,1,0,1,0,0,0,11044000,0,1,0,0,0,0.02112,0,0,1,0,0,4.528751364,11002491.97,0,0,0,1,0,0,0,0,1,0,0.05508,0,34
PF00001357,DSK00001305,1,0,1,0,0,0,187605000,0,0,1,0,0,0.02112,0,0,0,0,1,4.206251364,187261853.1,0,1,0,0,0,0,0,0,1,0,0.025536,0,33
PF00001358,DSK00001306,1,0,1,0,0,0,77209000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,77077183.03,0,1,0,0,0,0,0,0,1,0,0.025476,0,33
PF00001359,DSK00001306,0,1,0,1,0,0,1.10E+08,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,109812199.8,0,0,1,0,0,0,0,0,1,0,0.025476,0,33
PF00001360,DSK00001307,1,0,1,0,0,0,46838000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,46755282.11,0,1,0,0,0,0,0,0,1,0,0.025476,0,34
PF00001361,DSK00001308,1,0,1,0,0,0,179619000,0,1,0,0,0,0.02122,0,0,1,0,0,4.571817143,178948311.5,0,0,0,1,0,0,0,0,1,0,0.05472,0,34
PF00001362,DSK00001309,1,0,1,0,0,0,81103000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,80945325.25,0,1,0,0,0,0,0,0,1,0,0.0255,0,35
PF00001363,DSK00001310,1,0,1,0,0,0,113531000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,113336989.1,0,1,0,0,0,0,0,0,1,0,0.0255,0,31
PF00001364,DSK00001311,1,0,1,0,0,0,372548000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,371824058.6,0,1,0,0,0,0,0,0,0,0,0.025488,0,35
PF00001365,DSK00001312,1,0,1,0,0,0,126709000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,126500022,0,1,0,0,0,0,0,0,1,0,0.025488,0,30
PF00001366,DSK00001313,0,1,0,1,0,0,11044000,0,1,0,0,0,0.02122,0,0,1,0,0,4.571817143,11005501.85,0,0,0,1,0,0,0,0,1,0,0.05472,0,30
PF00001367,DSK00001314,1,0,1,0,0,0,39974000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,39941132.89,0,1,0,0,0,0,0,0,1,0,0.025392,0,16
PF00001369,DSK00001316,1,0,1,0,0,0,38588000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,38510965.23,0,1,0,0,0,0,0,0,1,0,0.025416,0,36
PF00001371,DSK00001317,1,0,1,0,0,0,212388000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,212002256,0,1,0,0,0,0,0,0,1,0,0.025356,0,35
PF00001373,DSK00001320,1,0,1,0,0,0,82962000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,82506923.89,0,1,0,0,0,0,0,0,1,0,0.026184,0,93
PF00001374,DSK00001321,1,0,1,0,0,0,88077000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,87922256.83,0,1,0,0,0,0,0,0,1,0,0.025344,0,32
PF00001376,DSK00001322,1,0,1,0,0,0,10065000,0,1,0,0,0,0.02122,0,0,1,0,0,4.571817143,10028586.61,0,0,0,1,0,0,0,0,1,0,0.05484,35,-6
PF00001377,DSK00001323,1,0,1,0,0,0,355993000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,355387794.3,0,1,0,0,0,0,0,0,0,0,0.025368,0,30
PF00001378,DSK00001324,1,0,1,0,0,0,117645000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,116990839.2,0,1,0,0,0,0,0,0,1,0,0.026256,0,96
PF00001379,DSK00001325,1,0,1,0,0,0,11055000,0,1,0,0,0,0.02122,0,0,1,0,0,4.571817143,11009411.99,0,0,0,1,0,0,0,0,1,0,0.05496,0,35
PF00001380,DSK00001326,1,0,1,0,0,0,126753000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,126508196.1,0,1,0,0,0,0,0,0,1,0,0.025332,0,35
PF00001381,DSK00001328,0,1,0,1,0,0,10505000,0,1,0,0,0,0.02122,0,0,1,0,0,4.571817143,10463033.2,0,0,0,1,0,0,0,0,1,0,0.0549,0,34
PF00001383,DSK00001327,1,0,1,0,0,0,216282000,0,0,1,0,0,0.02122,0,0,0,0,1,4.573799048,215873279.9,0,1,0,0,0,0,0,0,1,0,0.02556,0,34
PF00001385,DSK00001330,1,0,1,0,0,0,101893000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,101702251.8,0,1,0,0,0,0,0,0,1,0,0.02532,106,-74
PF00001386,DSK00001331,1,0,1,0,0,0,98373000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,98200126.86,0,1,0,0,0,0,0,0,1,0,0.02535,74,-44
PF00001387,DSK00001332,1,0,1,0,0,0,110253000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,110058563.2,0,1,0,0,0,0,0,0,1,0,0.02544,44,-14
PF00001390,DSK00001334,0,1,0,1,0,0,1.10E+08,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,109810698.6,0,0,1,0,0,0,0,0,1,0,0.02568,0,31
PF00001392,DSK00001336,0,1,0,1,0,0,132649000,0,1,0,0,0,0.02125,0,0,1,0,0,4.683466818,132168053.1,0,0,0,1,0,0,0,0,1,0,0.05496,0,31
PF00001393,DSK00001336,0,1,0,1,0,0,4.40E+07,0,1,0,0,0,0.02125,0,0,1,0,0,4.683466818,43840468.74,0,0,0,1,0,0,0,0,1,0,0.05496,0,31
PF00001394,DSK00001337,1,0,1,0,0,0,144155000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,143879008.1,0,1,0,0,0,0,0,0,1,0,0.025896,0,34
PF00001395,DSK00001338,0,1,0,1,0,0,16071000,0,1,0,0,0,0.02125,0,0,1,0,0,4.683466818,16006727.51,0,0,0,1,0,0,0,0,1,0,0.05496,0,34
PF00001396,DSK00001339,0,1,0,0,1,0,294729600,1,0,0,0,0,0.02125,1,0,0,0,0,1.403825455,294508962.1,0,0,0,0,0,1,0,0,1,0,0.0462,0,-11
PF00001397,DSK00001340,0,1,0,0,1,0,329681000,1,0,0,0,0,0.02125,1,0,0,0,0,1.403825455,329310108.9,0,0,0,0,0,1,0,0,1,0,0.0486,0,-1
PF00001398,DSK00001341,1,0,1,0,0,0,81466000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,81324822.37,0,1,0,0,0,0,0,0,1,0,0.02586,0,34
PF00001399,DSK00001342,0,1,0,0,1,0,330250800,1,0,0,0,0,0.02125,1,0,0,0,0,1.403825455,329988801,0,0,0,0,0,1,0,0,1,0,0.04896,0,5
PF00001400,DSK00001343,1,0,1,0,0,0,246312000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,245896216.8,0,1,0,0,0,0,0,0,0,0,0.026088,0,33
PF00001401,DSK00001344,1,0,1,0,0,0,133661000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,133426902.5,0,1,0,0,0,0,0,0,1,0,0.026136,0,34
PF00001402,DSK00001345,1,0,1,0,0,0,40018000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,39950262.11,0,1,0,0,0,0,0,0,1,0,0.02616,0,30
PF00001403,DSK00001346,1,0,1,0,0,0,166089000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,165805288.7,0,1,0,0,0,0,0,0,1,0,0.0264,0,30
PF00001404,DSK00001347,1,0,1,0,0,0,413050000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,412347634.5,0,1,0,0,0,0,0,0,0,0,0.02628,0,29
PF00001405,DSK00001348,1,0,1,0,0,0,86669000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,86521456.88,0,1,0,0,0,0,0,0,1,0,0.02631,0,30
PF00001406,DSK00001349,1,0,1,0,0,0,117557000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,117341873.2,0,1,0,0,0,0,0,0,1,0,0.0264,0,34
PF00001407,DSK00001351,1,0,1,0,0,0,281050000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,280486510.4,0,1,0,0,0,0,0,0,0,0,0.027996,0,35
PF00001408,DSK00001352,1,0,1,0,0,0,148731000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,148510873.9,0,1,0,0,0,0,0,0,1,0,0.02784,0,27
PF00001409,DSK00001353,1,0,1,0,0,0,11033000,0,1,0,0,0,0.02125,0,0,1,0,0,4.683466818,11001319.21,0,0,0,1,0,0,0,0,1,0,0.05484,0,27
PF00001410,DSK00001354,0,1,0,1,0,0,7755000,0,1,0,0,0,0.02125,0,0,1,0,0,4.683466818,7724820.291,0,0,0,1,0,0,0,0,1,0,0.0552,0,35
PF00001411,DSK00001355,1,0,1,0,0,0,88979000,0,0,1,0,0,0.02125,0,0,0,0,1,4.782632273,88805976.36,0,1,0,0,0,0,0,0,1,0,0.028056,0,32
PF00001416,DSK00001359,0,1,0,1,0,0,1.10E+08,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,109754013.8,0,0,1,0,0,0,0,0,1,0,0.02934,0,35
PF00001414,DSK00001357,1,0,0,0,1,0,330132000,1,0,0,0,0,0.02125,1,0,0,0,0,1.403825455,329756933.4,0,0,0,0,0,1,0,0,1,0,0.04908,13,-2
PF00001415,DSK00001358,0,1,0,0,1,0,257114000,1,0,0,0,0,0.02125,1,0,0,0,0,1.403825455,256997441.7,0,0,0,0,0,1,0,0,1,0,0.04896,5,2
PF00001417,DSK00001359,1,0,1,0,0,0,77693000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,77519259.96,0,1,0,0,0,0,0,0,1,0,0.02934,0,35
PF00001418,DSK00001360,1,0,1,0,0,0,133441000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,133151912.4,0,1,0,0,0,0,0,0,1,0,0.02931,0,34
PF00001420,DSK00001362,0,1,0,0,1,0,330044000,1,0,0,0,0,0.02406,1,0,0,0,0,1.324166364,329780239.8,0,0,0,0,0,1,0,0,1,0,0.04932,0,2
PF00001421,DSK00001363,1,0,1,0,0,0,104676000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,104505308,0,1,0,0,0,0,0,0,1,0,0.0294,0,28
PF00001422,DSK00001364,0,1,0,1,0,0,11044000,0,1,0,0,0,0.02406,0,0,1,0,0,4.248807727,11010768.6,0,0,0,1,0,0,0,0,1,0,0.05508,0,28
PF00001423,DSK00001365,1,0,1,0,0,0,32538000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,32503834.86,0,1,0,0,0,0,0,0,1,0,0.02838,0,20
PF00001425,DSK00001367,1,0,1,0,0,0,173492000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,173139228.8,0,1,0,0,0,0,0,0,1,0,0.02934,0,32
PF00001426,DSK00001368,1,0,1,0,0,0,44099000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,44003463.59,0,1,0,0,0,0,0,0,1,0,0.02931,0,34
PF00001429,DSK00001371,1,0,1,0,0,0,383966000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,383109112.6,0,1,0,0,0,0,0,0,0,0,0.02928,0,34
PF00001431,DSK00001373,0,1,0,0,1,0,330088000,1,0,0,0,0,0.02406,1,0,0,0,0,1.324166364,329815218.9,0,0,0,0,0,1,0,0,1,0,0.051,6,2
PF00001434,DSK00001376,1,0,1,0,0,0,148830000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,148507639.4,0,1,0,0,0,0,0,0,1,0,0.029304,0,34
PF00001435,DSK00001377,1,0,1,0,0,0,11045100,0,1,0,0,0,0.02406,0,0,1,0,0,4.248807727,11000351.17,0,0,0,1,0,0,0,0,1,0,0.05568,0,34
PF00001436,DSK00001378,1,0,1,0,0,0,27577000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,27552424.77,0,1,0,0,0,0,0,0,1,0,0.02964,0,19
PF00001437,DSK00001379,1,0,1,0,0,0,192929000,0,0,1,0,0,0.02406,0,0,0,0,1,4.396109091,192510610.3,0,1,0,0,0,0,0,0,1,0,0.02934,0,34
